"연도","상시모돈","모돈평균산차","평균도폐산차","PSY","모돈회전율","평균이유두수","평균총산","평균실산","평균사산","평균미라","임신기간","포유기간","비생산일수","비생산일_이유_교배","비생산일_이유_도폐사","비생산일_교배_사고","비생산일_사고_교배","비생산일_사고_도폐사","분만율","재귀발정일","재귀율_7일_이내","최초교배일령"
"2014",361,5,NA,23.9,2.41,9.9,11.5,11.1,0.4,0,115.4,24,37.1,11.6,16.6,7.4,1.6,0,88.5,6,93.7,251
"2014",347,6.2,5.4,25.7,2.43,10.6,11.7,11.2,0.5,0,115.5,22.8,30.8,14,0.6,15.7,0.4,0.1,86.7,6.1,95.1,264
"2014",432,5.3,5.2,22.4,2.17,10.3,11.8,10.8,0.5,0.5,114.4,24.1,62.9,14.1,1.4,47,0.1,0.2,66.5,6.8,87.9,263
"2014",367,4.2,4.6,24.6,2.38,10.3,13.7,12.3,1.1,0.3,114.8,20.2,43.6,11,0.1,32.3,0.1,0.2,77.6,5.2,100,242
"2014",386,4.9,6.3,22.9,2.34,9.8,12.3,11.1,1.1,0,115.3,25.9,35.2,11.8,1.2,21.5,0.6,0.1,79.4,5.8,93.3,253
"2014",196,3.9,NA,21.4,2.16,9.9,11.7,11.1,0.6,0,117,26.3,53,13.5,2.9,24,0,12.6,80.2,8.3,88.8,220
"2014",227,5.6,6.7,23,2.36,9.7,12.2,10.9,1.2,0.2,114.9,26.6,34.2,11.5,1,20.8,0.8,0.2,82.4,5.3,93.6,243
"2008",442,8.9,6,23.7,2.43,9.7,11.5,10.5,1,0,114.6,20.9,36.7,17.3,2.3,17.2,0,0,85.6,7.4,87.1,270
"2008",178,8,3.2,19.8,2.09,9.5,11.1,10.7,0.3,0.1,115.7,30.6,57.5,12.9,0.4,42.4,1.8,0,70.4,6.4,88.1,243
"2008",280,6.7,4.1,21.6,2.32,9.3,12.1,10.9,0.8,0.4,116.2,24,36.6,14.2,1.2,18.2,2.8,0.2,84.5,6.2,89.8,231
"2008",381,7.3,5.3,23.2,2.4,9.7,11.6,10.9,0.6,0.1,114.6,23.2,36.4,16.1,2.6,17.2,0.4,0.1,83.6,8,81.4,244
"2008",914,5.5,3.8,20.2,2.27,8.9,11.4,10.1,1.4,0,115.2,27.3,41.2,13.6,3.7,23.6,0.2,0.1,80.2,7,87.3,248
"2008",288,7.7,5.4,24.2,2.38,10.2,12,11,0.6,0.4,115.2,26.7,27.7,12.9,1.2,13.5,0.1,0,86.9,6.1,92.2,252
"2008",335,8.5,5.5,20.6,2.27,9.1,11.4,10.1,0.9,0.4,114.7,20.8,58.2,22.6,2.7,23.9,6.6,2.4,80.1,11.3,80.5,269
"2008",1944,6.8,5.4,21.3,2.28,9.3,11.5,10.6,0.6,0.3,115.4,27.9,36.9,14.8,4.2,15.6,1.3,1.2,87.3,7.6,86.1,258
"2007",1025,8.1,4.5,19.1,2.28,8.4,10.6,9.3,1.1,0.2,114.4,22.8,52.7,15.4,6.9,27.2,2,1.2,82.4,8,80.9,242
"2008",157,7.3,7.5,21.5,2.31,9.3,12.3,11.3,0.7,0.3,115.8,26.2,34.9,17.1,1.8,13.2,2.1,0.7,91.5,8.3,80,236
"2008",271,6.5,4.8,20.8,2.3,9,10.9,10.1,0.8,0,115.7,26.1,38.7,14.7,0.7,22.7,0.7,0,81.6,7.1,87.7,243
"2008",1903,6.7,5.9,20.4,2.3,8.9,11.2,10.3,0.6,0.4,114.3,25,44.8,16.7,3.7,17.9,3.5,3.1,82,8.4,88.6,261
"2008",413,6.1,3.4,20.6,2.22,9.3,10.8,10.3,0.5,0,115.2,25.7,53.6,15.1,1.1,31,4.5,1.9,64.9,7.2,89,242
"2008",245,5.9,4,23.1,2.35,9.8,11.8,10.7,0.8,0.2,114.1,25.6,37.9,15.7,1,20.5,0.2,0.4,76.2,7.6,86,239
"2008",1901,7,4.2,22.6,2.35,9.6,11.4,10.6,0.5,0.2,115,25.1,35.4,14.9,2.4,15.3,1.3,1.4,86.5,7.6,86,261
"2008",139,5.4,5,21.9,2.3,9.5,11.2,10.5,0.7,0,115.5,25.3,39.3,11.5,0.7,27,0,0,79.3,5.4,92.4,213
"2008",505,5.5,3.7,19.5,2.25,8.7,11.5,10.7,0.6,0.2,114.7,25.5,46.8,17,2,21.5,3.1,3.1,76.7,8.8,80.5,260
"2008",207,7.8,5.5,20.5,2.31,8.9,10.4,10.4,0,0,113.9,22.2,50.4,21.4,1.8,27.1,0.1,0,77.7,9,77.2,273
"2008",1081,5,2.3,19.7,2.36,8.3,9.9,9.3,0.4,0.2,113.7,25.1,37.5,13.5,1.5,21.8,0.6,0,77.8,6.9,88.3,256
"2008",261,7.6,6,21.2,2.36,9,10.7,10,0.6,0,114.7,22.1,43.5,12.7,2.2,28.1,0.4,0.1,76.6,5.8,93.1,233
"2007",310,6.6,5.1,21.8,2.32,9.4,10.2,9.6,0.5,0.1,113.4,23.5,47.2,14.3,2.2,29.5,0.8,0.4,80,6.3,88.6,242
"2007",99,7.1,0,22.3,2.47,9,11,10,0.7,0.3,115.5,19.9,33.4,20.5,0,7.7,5.2,0,91,8.3,84.6,236
"2007",1845,6.3,5,21.7,2.37,9.1,10.8,10.6,0.2,0,115,23.7,35.7,12.6,3.1,17.3,1.7,0.9,83.9,6.1,90.9,232
"2007",529,5,4.1,20,2.25,8.9,10.7,9.9,0.7,0.2,115.8,25.3,48.9,10.8,1.6,30.4,4.8,1.2,79.6,5.9,91.2,246
"2007",155,7.1,0,21.2,2.38,8.9,10.6,10,0.6,0,115.2,23.7,38.7,37.1,1.2,0.3,0,0,100,13.9,82.1,198
"2007",147,5.9,5.3,21.6,2.33,9.3,11.3,10.4,0.8,0,115.9,25.9,36.6,12.2,0.2,24.2,0,0,80.5,6.3,92.7,211
"2007",164,7,5.9,19.9,2.26,8.8,10.8,10,0.7,0,114.8,24.3,48.2,13.8,2,31.9,0.5,0,78.7,6.8,90.8,239
"2007",162,5.3,4.2,22.8,2.32,9.8,11.6,10.9,0.7,0,115.4,22.7,45.2,11.9,1.6,27.1,3.4,1.3,76.5,6.3,89.7,242
"2007",246,8.5,5.6,24.3,2.39,10.2,11.4,10.6,0.7,0,115,23.8,32.9,20.1,0.7,12,0.1,0,88.1,8.9,59.1,210
"2007",517,5.4,3.8,21.5,2.4,9,12.3,11.2,0.5,0.5,114.1,23.6,29.4,12.1,1.2,16.1,0,0,87,6.1,88.8,245
"2007",239,5.7,3.3,22.8,2.32,9.9,11.8,10.8,0.8,0.2,114.6,26.2,39.2,14.5,0.4,23.9,0.1,0.3,75,7,86.6,243
"2007",270,9.3,5.4,23.4,2.36,9.9,11.7,11.1,0.4,0.3,114.2,24.6,38.2,17.2,3.1,16.5,0.3,1.1,84.2,8.4,76.9,248
"2007",113,10,5.8,19.9,2.18,9.1,10.9,10,0.9,0,115.8,25.5,55,21.2,0.3,30,2.5,1.1,80.3,9.8,74.9,227
"2007",202,6.1,4.1,20.1,2.14,9.4,10.9,10.1,0.7,0.1,114.9,27.5,60.3,14.2,4,41.5,0.5,0.1,70.1,7,90.3,230
"2007",402,6.7,5.5,20,2.31,8.6,11.1,9.8,0.9,0.3,115.6,20.1,49.4,14.4,2.7,25.5,3.2,3.6,80.4,6.7,86.4,230
"2007",103,8.6,6.2,22.6,2.41,9.4,12,11.2,0.8,0,113.7,26.9,25.9,11.7,0.6,13.6,0,0,87.2,5.4,90.1,227
"2007",425,7.2,4.9,22.6,2.38,9.5,11.2,9.8,1.2,0.2,116.4,22.6,33.9,13.7,3.1,16.9,0,0.2,83.9,6.3,87.5,272
"2007",484,6.5,4.2,21.1,2.22,9.5,11.4,10.2,1.2,0,114.7,26.2,51.1,19.4,12.8,18.9,0,0,88.2,10.1,78.9,243
"2007",166,7.2,4.8,19.7,2.17,9.1,10.8,10.6,0.2,0,115,24.8,62.6,19.1,2.9,30.2,9.4,0.9,75.4,8.3,83.4,243
"2007",165,6.9,4.3,22.7,2.38,9.5,11.2,10.4,0.8,0,114.8,24.8,36.2,15.3,0.9,17,1.9,0.9,84.9,7.7,76.2,242
"2007",1232,6.6,1.1,19.8,2.27,8.7,10.3,9.6,0.6,0.1,115.4,18.6,62.6,12.4,1.9,47.9,0.4,0,66.8,5.8,94.9,244
"2007",352,5.7,2.2,23,2.34,9.9,11.5,10.5,0.7,0.3,116.1,18.2,49.9,20.6,3.3,25.2,0.4,0.3,79.7,9,83.1,260
"2007",932,6,3.5,20.8,2.33,8.9,10.5,9.9,0.3,0.2,114.6,24.4,40.7,16.4,1.2,20.1,2.6,0.5,80.6,7.8,81.8,248
"2007",1039,7.4,6.7,21.8,2.45,8.9,10.4,9.4,0.8,0.2,114.8,19.1,36.8,11.9,1.5,21,1.4,0.9,82.7,5.3,94.2,230
"2007",306,6.5,3.5,22.1,2.34,9.5,11.6,10.6,0.8,0.2,116.4,22.3,36.9,16.1,1,14.4,3.9,1.4,85.3,6.8,87.7,240
"2007",467,6,4.1,19.8,2.16,9.2,11.2,9.8,1.4,0,114,26.3,60,19.6,4.9,35.2,0.2,0,75.8,9.5,80.7,250
"2007",687,6.3,5.4,22.6,2.37,9.5,11.6,11.2,0.4,0,115.8,28.1,25.5,10.7,1.2,13.3,0,0.3,89.8,5.4,92.9,217
"2007",237,5.9,4.5,17.9,2.16,8.3,11.5,9.3,0.7,1.5,114.9,25.2,60.4,12,0.2,37.6,9.4,1.2,67,6.4,90.2,230
"2007",209,6.2,4,24.9,2.2,11.3,11.8,11.5,0.3,0,114.3,26.6,54.5,11.7,2.3,36,2.2,2.3,75.2,5.7,96.3,234
"2013",142,6.1,4.8,20.4,2.19,9.3,11,9.9,0.8,0.3,115.6,24.2,58.5,19.6,1,37.8,0,0,74.2,8,85.6,224
"2013",88,5.4,7.4,23.7,2.45,9.3,13.4,11.7,1.4,0.3,115.6,25.5,23.8,11.4,0.4,11.8,0.1,0.1,89.5,5.9,90.5,247
"2013",223,6.3,5.1,26,2.37,11,12.6,11.6,1,0,114.8,27,30.5,12.1,1.7,16.3,0.3,0,87.4,5.5,93.8,221
"2013",1885,5.1,4.3,26.3,2.51,10.5,12.2,11.7,0.4,0.1,115.8,20.5,25.4,12.4,2.7,7.6,1.6,1,88.2,6.2,91.2,255
"2013",365,5.4,4.7,21.2,2.33,9.1,12.3,11.2,0.8,0.3,115.6,24.7,38.4,15.6,4.2,17.6,0.4,0.7,83.2,8.3,80.8,262
"2013",370,5.2,4.1,20.9,2.21,9.5,11.6,10.4,0.5,0.6,115.9,24.4,54.5,18.6,3.7,31.6,0.2,0.4,78.1,8.9,85.8,185
"2013",200,6,4.9,22.6,2.3,9.8,11.3,10,1.2,0,115.6,23.9,44.6,15.3,1,26.6,1.7,0,79.1,7.7,93,279
"2013",1042,6.3,4,23.1,2.34,9.9,12.5,11.2,0.6,0.6,116.2,25.8,34.2,14.2,3.5,14.8,0.9,0.7,90,6.7,86.9,263
"2013",285,5.2,4.8,24.8,2.39,10.4,12.1,10.9,1.2,0,114.1,24,34.2,15.7,1.9,16.4,0.2,0,85.8,8.2,81.6,243
"2013",265,7.2,9.6,19.9,2.27,8.6,11.9,10.7,1.2,0,114.6,24.5,48.6,20,18.3,4.6,1.5,4.1,93.5,10,83.6,242
"2013",175,6,5.8,23.1,2.33,9.9,11.5,10.9,0.4,0.1,114.8,23,42.6,15.9,1.1,25,0.5,0.2,81.9,7.6,89.6,225
"2013",185,5.6,3.6,21.9,2.35,9.3,10.7,9.8,0.9,0,115.2,26,35.9,15.9,2.3,17.3,0.2,0.2,79.8,8.3,87.6,242
"2013",415,6.4,6.9,25.4,2.38,10.7,13.2,11.3,1.6,0.2,115.5,24.1,34,18.3,3.6,11.8,0.2,0,90.8,9.3,80.4,275
"2013",415,4.8,6.3,26,2.46,10.6,11.7,11.1,0.6,0,114.5,24.3,22.9,12.2,3,6.8,0.5,0.4,93,6.3,93.7,262
"2013",307,5.8,4.7,25.3,2.48,10.2,11.8,11.2,0.4,0.2,114.5,23.3,21.6,11.3,1.4,7.7,0.5,0.8,92.1,5.3,97.7,262
"2013",235,6.4,5.5,23.8,2.29,10.4,12.2,11.1,1,0,115,26.8,42.9,17.2,2.5,22.7,0.4,0,84.9,7.1,83.2,247
"2013",329,7.4,3.1,23.7,2.23,10.7,13,12.1,0.9,0,114.1,20.7,65.9,13.7,1.2,46.3,4.7,0,78,6,97.9,243
"2013",206,5.1,4,22.6,2.26,10,11.8,11.1,0.5,0.3,113.4,26.4,47.7,18.1,4.2,24.9,0.1,0.5,81.4,9.9,82.1,221
"2013",266,6,6.1,22.6,2.38,9.5,11.9,10.8,1,0.1,115.4,25.6,29.8,12.3,1.6,15.5,0.4,0,86.9,6.1,91.3,240
"2013",108,5.9,4.9,22.4,2.45,9.2,12,11.1,0.8,0.1,115.6,22.5,31.1,16.6,0.7,12.5,1.1,0.2,86.6,9,78.6,242
"2013",89,6.3,3.6,18.6,2.11,8.8,10.6,10.4,0.2,0,114.5,25.7,68.2,22.3,8.1,26.7,8.3,2.7,76,12.1,83.9,221
"2013",175,8.2,5.1,23.7,2.32,10.2,12.1,11.6,0.3,0.2,115.1,25.9,36.4,13.5,0.7,19.5,2.5,0.2,85.6,6.2,94,244
"2013",376,8.5,6.2,22.3,2.36,9.4,12.4,10.8,1.3,0.3,115.5,26.3,27.6,15.2,0.9,10.5,0.8,0.2,90.2,6.7,87.5,246
"2013",209,2.8,0.9,23.5,2.19,10.7,13.3,12.1,1.2,0,116.1,22.9,61.3,17.4,30.6,6.8,2.3,4.2,90.8,13.6,79.1,243
"2013",373,5.4,6.1,25.2,2.42,10.4,12.7,11.5,0.9,0.2,114,23,32.5,13.9,1.3,16.8,0.4,0.2,88.5,6.5,89.6,249
"2013",366,5.8,4.2,22.2,2.25,9.9,12,11,0.9,0.1,115.1,28.7,43.7,20.8,1.9,18.4,2.3,0.4,84,10.2,89.6,258
"2013",464,5.4,4.8,24.3,2.42,10.1,11.4,10.6,0.7,0.1,114.9,20.4,38,12.2,7.2,18.3,0.3,0.1,87.8,5.9,93.5,252
"2013",1266,6.5,6.1,25.4,2.53,10,12.6,11.4,0.9,0.2,113.5,20.1,27.9,12.8,0.6,14.4,0,0,87.1,5.7,95.1,255
"2013",1531,6.5,3.5,25.7,2.44,10.5,12.3,11.4,0.5,0.4,115.4,20.7,33,15.1,7,7.9,0.9,2.1,94.3,7,88.2,282
"2013",267,6.1,3,23.8,2.41,9.9,12.3,10.9,1.2,0.2,115.3,24.9,29.2,13.1,0.6,15.3,0.1,0.1,83,6,85.9,245
"2013",220,5.8,5,21.1,2.27,9.2,11.5,10.8,0.5,0.1,115.1,26.6,45.2,12.4,0.7,31.5,0.6,0,71.2,6.2,90.9,243
"2013",346,6.2,5,23.6,2.34,10.1,12.1,11,0.7,0.4,115.3,26.3,33,15.4,0.9,16.4,0.2,0.2,84,7.4,83.2,260
"2013",188,4.1,5.5,22.1,2.24,9.9,12.3,11.2,0.9,0.2,115.2,25.8,48,12.3,1.6,33.7,0.3,0,80,6.5,89.3,242
"2013",95,5.7,4.9,20.9,2.18,9.6,11.7,11,0.7,0,115.9,31.5,47.4,18.4,3.3,22.3,3.4,0,82.6,10.5,89.6,233
"2013",1596,5.4,6,22.1,2.34,9.5,11,10.3,0.6,0.1,116.1,20.3,41.1,16.7,8.7,12.9,1.1,1.7,89.5,7.8,83.3,257
"2013",891,5.8,6.4,24.3,2.41,10.1,12.3,11.1,0.9,0.3,115.3,19.2,40.2,13.6,3.8,19.8,1.1,1.9,84.9,6.4,92.2,265
"2013",244,6.2,5.9,23.9,2.46,9.7,11.8,11,0.5,0.2,113.3,23.9,27.9,12.7,1.4,13.8,0,0,81.3,5.9,94.5,242
"2013",1416,4.7,4.1,23.4,2.37,9.9,11.8,10.2,1.5,0,114.7,24.6,37.3,13,2,18.4,2.5,1.4,82.7,6.7,91.2,249
"2013",262,4.5,4.8,18.1,2.1,8.6,11.7,10.7,0.9,0,115,26.3,66.2,17.5,7.1,39,2.3,0.3,78.4,9,94.2,255
"2013",587,5.6,5.3,22.6,2.32,9.7,11.8,10.5,0.8,0.6,114.3,23.2,50.1,21.3,19.7,2.1,1.6,5.4,85.9,11.5,84.4,219
"2013",178,4.6,5,21.7,2.14,10.1,11.3,10.6,0.7,0,115.9,26.2,61.3,10.6,0.1,36.3,13.7,0.8,77,5.2,93.1,249
"2013",199,4.7,4.8,15.5,1.59,9.8,11,10.8,0.1,0,114.3,26.2,141.2,15.8,40.3,83.2,1.9,0,80.5,10.5,89.2,243
"2013",687,5.9,4.6,21.2,2.2,9.6,11,10.5,0.5,0,115.3,25.9,57.1,14.3,2.9,39.7,0.2,0,70.9,7.8,88.7,241
"2013",524,6,4.5,20.5,2.22,9.2,11.3,10.5,0.8,0,115.6,26.5,55.1,11.2,2.8,35.1,3.3,2.6,74.6,6.5,94,265
"2013",842,6,4.3,25.6,2.52,10.1,12.1,10.9,1,0.1,114.9,23.2,17.9,11.3,0.8,5.4,0.2,0.2,92.2,5,97.3,265
"2013",212,6.5,5.1,23.3,2.36,9.9,12.4,11.2,0.9,0.3,115,26.1,31,13.4,0.5,14.9,2,0.3,86.2,6.1,94.3,245
"2013",142,6,5.5,19.7,2.07,9.5,12.2,11,1.2,0,116.4,24.1,69.4,23.3,37.5,4.4,4.2,0,87.9,13.8,72.4,230
"2013",250,6.8,7.5,23.8,2.33,10.2,12.2,11.1,0.6,0.5,114.9,26.3,36.7,12.8,1.2,22.2,0.5,0.1,86.3,6.5,93.5,244
"2013",284,4.7,2.1,23.9,2.41,9.9,12.7,10.9,1.7,0.1,115.1,23.3,34,14.2,1.2,17.8,0.8,0,83,7.2,83.8,250
"2013",428,6.9,3,24.3,2.3,10.6,12.6,10.7,1.2,0.7,114.2,23.3,49.1,15.6,1.9,30.1,1.2,0.4,82.7,7,84.3,279
"2013",153,5.4,6.8,24.2,2.28,10.6,12.5,11.9,0.5,0,115.3,26.8,37.7,12.6,4,20.3,0,0.8,85.9,6.2,91.8,247
"2013",1050,7,7.1,24.8,2.4,10.3,12.9,11.5,0.8,0.6,114.3,28.1,27.2,14.8,0.4,10.3,1.6,0.1,90.6,7.2,88,243
"2013",504,7,5.2,23.1,2.38,9.7,12.1,10.6,1.3,0.2,113.7,20.7,44.5,15.8,1.9,26.1,0.6,0.2,80.6,6.7,95.3,232
"2013",432,6.9,3.7,27,2.49,10.8,13.8,12.1,1.3,0.4,115.2,22.4,22.2,13.7,0.5,7.9,0.2,0,92.2,5.8,93.8,242
"2013",383,5.2,2.2,20.9,2.13,9.8,11.2,10.3,1,0,115.8,23.7,66.2,19.3,6.4,40,0.5,0,70.9,10.5,82.6,258
"2013",913,6.3,5.1,23.3,2.25,10.4,11.9,10.6,0.9,0.3,115.4,26.4,47,12.2,1.9,25.5,5.3,2.2,80.6,6.2,90.7,251
"2013",1502,5.8,3,21.4,2.35,9.1,10.3,9.3,0.9,0.1,114.2,27.3,33,16.9,3.8,8.6,2,1.8,89.2,7.8,86,251
"2013",141,5.6,3.9,19.7,2.17,9.1,11.8,11.1,0.7,0,113.9,23.1,63.4,17.6,0.4,42.2,2.6,0.6,58.9,8.9,84.1,229
"2006",312,6.8,6.6,24.3,2.48,9.8,10.6,10.3,0.2,0,113.2,23,28.6,14.6,0.4,13.3,0.3,0,87.1,6.9,84.4,241
"2006",309,5.8,0,25.4,2.51,10.1,12.4,11.4,0.9,0,114.8,19.9,28.6,18,0,10.2,0.4,0,95.8,6.2,92.6,243
"2006",1804,6.4,4.1,23.4,2.33,10,11.3,10.9,0.4,0.1,114.5,23.7,45.4,15.5,4.2,23.5,1.4,0.8,81.8,6.7,91.2,227
"2006",244,8.3,4.8,23.7,2.4,9.9,11.1,10.5,0.6,0,114.7,21.2,38.4,18.5,0.9,18.4,0.5,0.1,86.6,8.2,67.8,224
"2006",425,7,4.5,22,2.33,9.4,11.3,10.4,0.4,0.5,115.1,21.6,45.8,13.1,1.6,28.1,2.5,0.5,82.5,6.3,91,241
"2006",285,7.2,5.1,22.9,2.36,9.7,11.7,10.8,0.9,0,115.4,24,36.7,12.2,1.2,23.3,0.1,0,83.2,5.8,92.1,217
"2006",5369,7.2,4.9,24.1,2.51,9.6,11.1,11.1,0,0,114.4,19.9,29.2,12.9,1.6,14.7,0,0,88.3,5.7,92.5,235
"2006",205,7.2,4.8,20,2.3,8.7,10.9,10.3,0.3,0.2,115.7,24.8,38.1,12,1.3,24.2,0.1,0.5,84.3,5.4,91.3,226
"2006",978,6.6,5,19.7,2.24,8.8,10.7,9.8,0.7,0.2,115.8,25.3,49.5,15.8,3.4,21.8,6.2,2.3,81.9,7.9,86.3,226
"2006",161,6.2,5.1,24.3,2.43,10,11.7,10.8,0.6,0.3,115.5,21.6,30,14.1,0.9,13.1,1.8,0.1,89.1,6.7,87.9,233
"2006",107,6.4,5.5,22.6,2.44,9.2,11.1,10.3,0.8,0,113.8,21.2,40.9,12.6,0,27.5,0.4,0.4,83.3,5.9,89.7,210
"2006",998,6.4,4.9,21,2.33,9,10.6,9.9,0.6,0.1,115.7,28.9,30.3,12.1,1.7,13.8,1.7,1.1,83.2,6.1,91.1,231
"2006",126,6.4,5.7,21.6,2.29,9.4,12,10.9,1.1,0,116.1,23.4,43.6,12.9,0.7,26.8,3.1,0.1,82.4,6.1,90.3,237
"2006",291,5.6,5.2,21.7,2.36,9.2,10.4,10,0.4,0,114,20,49.8,19.5,1.9,28,0.3,0,77.2,9.1,81.5,235
"2006",88,8.5,0,20.4,2.33,8.8,10.4,10.1,0.3,0,115.2,21.5,52.8,52.8,0,0,0,0,100,15.8,78.4,202
"2006",207,5.8,4.6,18.7,2.15,8.7,10.4,9.7,0.7,0,115.8,20.7,71.2,14.1,3.7,52.3,1.2,0,69.2,7.4,73.1,233
"2006",627,6.3,5.8,23.4,2.37,9.9,11.8,11.1,0.5,0.2,114.8,20.7,44.4,12,17.7,10.7,0,3.9,88.8,6.1,86.4,279
"2006",198,7.1,6.1,20.8,2.33,8.9,11.1,10.3,0.7,0,115.1,25.9,37.1,15.2,0.4,20.6,0.9,0,83.9,7.5,84.3,240
"2006",481,6.1,5.4,21.2,2.4,8.8,10.3,9.3,1,0,114.6,19.9,42,12.9,0.6,28.1,0.3,0.1,74.3,6.4,90.3,241
"2006",321,7.8,5.7,26.2,2.43,10.8,12.6,11.7,0.6,0.3,114.9,24.9,23.9,12.8,1.5,9.4,0.1,0,92,6.1,92.7,240
"2006",438,6.9,5.6,23.9,2.44,9.8,11.6,10.4,0.6,0.6,114.6,22.5,29.9,14.8,0.7,13.9,0.5,0.1,89.1,7.2,85.1,242
"2006",132,6.4,5.4,23.7,2.39,9.9,12.2,11.2,0.8,0.3,114.7,21.8,36.5,14.3,0.3,20.6,1.3,0,85,6.4,90.8,225
"2006",268,6.6,4.9,22.3,2.32,9.6,11.6,10.7,0.9,0.1,115.5,19.6,55.4,13.8,2.6,36.3,1.5,1.1,75.8,7.2,91.6,253
"2006",566,6.2,4.2,22.1,2.25,9.8,10.5,9.9,0.6,0,114.6,22.1,59.6,11.8,4.9,42.8,0,0,73.3,5.8,96.5,241
"2006",360,6.3,4.5,22.2,2.36,9.4,10.9,10.5,0.4,0.1,115,24.4,37.2,13.7,6.6,15.1,0.5,1.4,88.4,6.6,89.9,233
"2006",805,7,3,21.9,2.37,9.2,11.4,10.8,0.6,0,115.3,21.6,40.7,16.1,2.9,21.6,0.1,0.1,84.4,7.2,84.4,210
"2006",253,6.3,4.7,22.7,2.39,9.5,11.3,10.5,0.8,0,115.3,25.5,28.6,10.6,6.2,8.8,0,3,89.1,5.2,92,296
"2006",546,8,6.8,22.1,2.33,9.5,11.2,10.6,0.5,0.1,115.6,21.5,45.4,16.8,1.3,27.3,0,0,78.2,7.6,85,224
"2006",227,5.3,2.5,22.2,2.33,9.5,11.1,10.3,0.8,0,114.8,25.8,38.6,13.2,0.4,23.4,1.6,0,78.6,6.6,89.7,232
"2006",280,7.1,4.8,22.8,2.39,9.5,11.7,11,0.6,0.1,114.5,23.2,35.8,11.6,0.2,23.3,0.5,0.2,84.8,5.4,92.7,248
"2006",339,8,6.6,26.3,2.49,10.6,12,11.5,0.4,0.2,114.7,23.2,21.7,12.3,0.3,9.1,0,0,92.8,5.5,93.9,210
"2006",299,7.1,6,22.6,2.36,9.6,11.2,10.5,0.7,0,115.3,20.8,44.4,12.8,0.4,30.4,0.9,0,76.8,5.9,91.9,223
"2006",482,8.1,5.4,24.6,2.41,10.2,12.2,11.4,0.5,0.3,115.2,24.6,29.4,15.4,0.3,12.3,1,0.3,89.1,6.2,89.7,210
"2006",243,7.3,4.8,21.4,2.35,9.1,11.7,10.8,0.7,0.3,115.7,23.2,42.3,13.8,0.1,24.2,4,0.3,82.2,6.3,87.3,210
"2006",147,6.1,4,22.4,2.37,9.5,11.3,10.7,0.7,0,115.8,25.5,33,11.8,0.1,21.1,0,0,84.8,5.8,91.9,211
"2006",862,7.4,5,21.7,2.41,9,10.7,10,0.4,0.3,114.5,18.9,46.3,15.1,1.2,29.5,0.5,0,78.9,6.9,86,241
"2006",363,6.5,4,25.2,2.5,10.1,11.9,11.2,0.5,0.2,114.3,21.3,27,11.1,1.5,13.8,0.2,0.4,87,5.2,93.1,231
"2006",167,8.1,5.1,23.4,2.34,10,12.5,11.6,0.7,0.2,115.8,25.7,32.8,17.2,1.9,11.1,2.1,0.4,91.6,8.3,79.2,238
"2006",540,7,3.4,23,2.37,9.7,11.8,10.7,0.9,0.2,114.1,26.3,32.6,13.3,1.9,16.9,0.4,0.1,81.7,6.6,92.6,248
"2006",302,7.2,5.7,21.5,2.29,9.4,10.7,10.5,0.2,0,114.3,24.4,45.5,10.7,0.3,34,0.5,0,74.9,5.1,97.5,210
"2006",190,7.2,3.8,22.5,2.34,9.6,11.9,11.2,0.5,0.2,114.5,26,38.6,12.8,0.3,25.1,0.4,0,80.8,5.9,89.6,225
"2006",248,7.8,5.5,21.5,2.24,9.6,11.7,11.1,0.5,0.1,116.1,24.7,46.5,15.7,1.6,23.6,4.4,1.1,81.5,7.9,88,231
"2006",499,7.2,5,19.8,2.39,8.3,11.9,11.3,0.5,0.1,115.6,21.1,26.2,12,3.6,10.2,0.1,0.3,91.5,5.8,91.4,242
"2006",443,6.6,2.9,22.5,2.35,9.6,12.3,10.5,1.6,0.3,115.5,24.5,36.1,17.1,2,16.8,0.1,0,88.7,7.9,83.6,241
"2006",1020,5.4,3.1,21,2.28,9.2,11.3,10.1,1.2,0,115.1,25.6,42,13.2,3.9,24.8,0.1,0.2,80.8,7,87.1,253
"2006",394,5.3,2.4,21.8,2.4,9.1,10.9,10.1,0.7,0.1,114.4,26.6,27.8,12,2.3,13.2,0.3,0,88.2,6.1,92.4,247
"2006",1797,7.3,4.7,22.1,2.32,9.6,11.2,10.3,0.6,0.2,115.3,25.4,40.4,15.7,2.2,19.1,2.4,1.1,85.6,7.7,84,243
"2006",609,5.8,3.3,21,2.22,9.4,11.7,11,0.4,0.3,113.7,27.2,50.6,13.7,2.3,28.3,3.8,2.5,77.3,6.8,90.4,247
"2014",230,6.3,6,23.5,2.28,10.3,11.3,10.9,0.3,0,115.7,25.4,44.9,15.6,0.7,26.9,1.6,0.1,82.1,7.4,91,223
"2014",385,4.4,4.3,21.2,2.35,9,12,11.4,0.5,0.1,115.9,23.4,39.1,15.8,3.3,18.6,0.7,0.7,82.4,8,81.9,250
"2014",256,4.3,5.7,23.1,2.34,9.8,11.1,10.3,0.8,0,115.3,22.4,41.5,13.9,1.2,26.1,0.1,0,82.2,7,88.6,242
"2014",1148,5.9,4.4,23.5,2.35,10,12,10.9,0.9,0.2,115.3,25.9,33.4,13.9,1.6,16.3,1,0.5,85.8,6.5,88,NA
